timestamps,Fz,F3,C4,Cz,Pz,P3,O2,O1,Marker
14173.710,-10542.356,-9597.929,-4432.955,-8275.890,2395.302,-11485.646,-3585.264,-1515.292,0
14173.710,-10541.664,-9599.381,-4431.591,-8277.343,2395.012,-11488.483,-3582.515,-1513.682,0
14173.710,-10543.586,-9599.538,-4430.809,-8272.783,2392.151,-11488.506,-3591.501,-1520.880,0
14173.710,-10545.754,-9598.376,-4432.999,-8268.290,2390.877,-11484.394,-3589.467,-1527.250,0
14173.710,-10546.000,-9598.555,-4437.693,-8271.084,2391.480,-11483.969,-3592.305,-1526.892,0
14173.711,-10544.748,-9596.811,-4439.727,-8275.532,2393.917,-11483.187,-3589.489,-1523.026,0
14173.711,-10543.229,-9596.767,-4441.314,-8277.901,2394.028,-11483.298,-3580.794,-1519.852,0
14173.769,-10540.345,-9590.820,-4440.308,-8272.648,2392.173,-11480.013,-3587.969,-1519.181,0
14173.769,-10540.904,-9591.179,-4439.101,-8267.821,2390.273,-11477.285,-3594.943,-1522.757,0
14173.770,-10540.100,-9592.206,-4438.855,-8268.961,2390.810,-11478.403,-3596.865,-1522.266,0
14173.770,-10539.965,-9593.257,-4439.750,-8273.521,2392.039,-11481.778,-3591.300,-1519.338,0
14173.770,-10539.942,-9594.129,-4440.532,-8276.583,2391.502,-11486.025,-3590.741,-1518.667,0
14173.770,-10539.719,-9594.017,-4440.442,-8272.023,2390.474,-11486.159,-3595.748,-1522.690,0
14173.770,-10541.977,-9595.000,-4441.158,-8266.234,2391.279,-11483.053,-3601.469,-1528.502,0
14173.771,-10545.084,-9599.180,-4443.772,-8268.827,2393.224,-11484.036,-3601.760,-1529.843,0
14173.771,-10546.380,-9602.131,-4445.740,-8275.555,2395.437,-11487.053,-3598.027,-1526.423,0
14173.771,-10546.201,-9603.360,-4445.852,-8280.673,2395.302,-11489.378,-3594.362,-1524.434,0
14173.771,-10548.012,-9604.231,-4443.639,-8277.365,2394.095,-11489.557,-3594.809,-1526.468,0
14173.771,-10550.896,-9605.685,-4443.817,-8272.426,2392.262,-11488.729,-3598.161,-1532.525,0
14173.771,-10550.001,-9602.778,-4445.091,-8273.297,2392.732,-11489.355,-3600.128,-1534.246,0
14173.772,-10549.107,-9603.964,-4445.292,-8278.304,2393.626,-11491.636,-3593.244,-1529.776,0
14173.772,-10549.688,-9607.115,-4445.784,-8281.165,2392.777,-11492.977,-3588.237,-1523.517,0
14173.828,-10548.950,-9605.438,-4443.482,-8276.002,2391.793,-11488.863,-3587.209,-1523.338,0
14173.829,-10550.001,-9603.293,-4441.671,-8271.018,2389.804,-11485.444,-3592.328,-1525.775,0
14173.829,-10549.264,-9600.789,-4440.688,-8271.375,2390.966,-11484.304,-3595.099,-1524.613,0
14173.829,-10551.968,-9601.125,-4442.454,-8278.058,2391.234,-11487.254,-3590.025,-1522.891,0
14173.829,-10550.225,-9601.930,-4439.235,-8280.204,2393.134,-11486.137,-3577.732,-1515.292,0
14173.829,-10547.229,-9599.783,-4435.167,-8274.549,2391.883,-11484.192,-3579.990,-1517.974,0
14173.830,-10547.520,-9596.096,-4437.022,-8269.833,2390.072,-11482.717,-3587.611,-1523.294,0
14173.830,-10550.426,-9598.688,-4443.125,-8273.432,2390.519,-11484.036,-3590.003,-1524.478,0
14173.830,-10553.197,-9603.583,-4447.416,-8279.511,2392.262,-11486.718,-3588.282,-1520.991,0
14173.830,-10552.013,-9603.985,-4447.528,-8281.701,2392.464,-11486.941,-3590.987,-1519.203,0
14173.830,-10550.336,-9600.253,-4446.343,-8277.611,2389.558,-11485.243,-3599.950,-1525.216,0
14173.831,-10548.995,-9595.917,-4447.237,-8271.822,2388.373,-11482.672,-3606.298,-1533.687,0
14173.831,-10548.146,-9592.676,-4450.948,-8272.806,2389.513,-11483.008,-3616.222,-1535.945,0
14173.831,-10549.107,-9593.570,-4454.300,-8278.170,2389.849,-11486.718,-3612.131,-1537.509,0
14173.831,-10548.057,-9594.441,-4454.278,-8280.428,2390.340,-11488.327,-3598.340,-1537.621,0
14173.888,-10547.900,-9593.994,-4455.775,-8277.343,2387.814,-11486.472,-3603.951,-1539.275,0
14173.889,-10549.890,-9592.095,-4456.536,-8271.956,2387.435,-11483.566,-3613.741,-1543.857,0
14173.889,-10548.884,-9589.591,-4458.927,-8273.073,2387.859,-11485.198,-3617.652,-1543.924,0
14173.889,-10546.895,-9590.061,-4459.888,-8277.275,2388.910,-11489.222,-3614.031,-1538.404,0
14173.889,-10545.396,-9590.553,-4459.330,-8278.818,2388.396,-11492.396,-3609.896,-1534.984,0
14173.889,-10545.308,-9590.396,-4459.218,-8274.146,2386.675,-11490.495,-3614.188,-1538.202,0
14173.889,-10544.302,-9587.803,-4459.553,-8268.514,2385.065,-11487.545,-3621.631,-1543.567,0
14173.890,-10542.514,-9585.411,-4460.693,-8270.012,2383.769,-11490.070,-3625.811,-1546.897,0
14173.890,-10540.681,-9587.244,-4461.654,-8274.861,2382.785,-11495.457,-3626.034,-1545.847,0
14173.890,-10537.976,-9588.765,-4459.083,-8275.465,2383.053,-11497.871,-3618.501,-1543.008,0
14173.891,-10537.752,-9589.390,-4457.743,-8270.950,2381.981,-11497.357,-3617.295,-1547.210,0
14173.891,-10540.882,-9590.731,-4459.173,-8267.396,2378.628,-11496.888,-3621.787,-1554.184,0
14173.891,-10542.044,-9591.380,-4460.894,-8270.503,2379.097,-11498.564,-3621.854,-1555.771,0
14173.892,-10540.904,-9591.849,-4459.799,-8275.801,2381.958,-11501.023,-3618.859,-1549.445,0
14173.892,-10537.618,-9591.469,-4456.513,-8277.678,2383.881,-11501.291,-3618.837,-1545.891,0
14173.948,-10538.758,-9590.307,-4455.083,-8273.654,2383.724,-11498.296,-3615.462,-1546.428,0
14173.949,-10539.496,-9586.641,-4454.233,-8268.446,2384.618,-11494.317,-3611.461,-1551.077,0
14173.949,-10543.095,-9589.256,-4457.273,-8273.141,2383.858,-11495.569,-3612.422,-1550.339,0
14173.949,-10544.927,-9590.217,-4458.212,-8278.907,2384.953,-11496.978,-3605.940,-1542.136,0
14173.949,-10541.999,-9587.624,-4456.536,-8279.824,2385.535,-11497.111,-3606.052,-1539.231,0
14173.949,-10539.965,-9586.015,-4452.848,-8275.197,2385.110,-11493.781,-3611.394,-1539.946,0
14173.949,-10541.552,-9585.144,-4449.227,-8269.386,2383.545,-11491.390,-3613.472,-1546.204,0
14173.949,-10543.072,-9584.316,-4450.702,-8271.710,2383.657,-11492.194,-3611.349,-1544.818,0
14173.949,-10543.362,-9585.836,-4453.138,-8277.499,2383.389,-11495.771,-3607.795,-1540.683,0
14173.949,-10542.446,-9585.702,-4452.668,-8279.623,2383.344,-11498.185,-3607.281,-1540.057,0
14173.949,-10542.401,-9581.746,-4451.886,-8275.890,2381.869,-11496.218,-3614.031,-1545.601,0
14173.950,-10541.730,-9578.259,-4450.076,-8271.062,2380.930,-11493.468,-3609.494,-1547.925,0
14173.950,-10542.245,-9579.600,-4449.919,-8273.610,2380.505,-11494.697,-3608.443,-1548.506,0
14173.950,-10543.407,-9583.512,-4451.954,-8280.025,2380.975,-11498.095,-3604.420,-1544.215,0
14173.950,-10542.089,-9583.333,-4451.261,-8281.231,2383.702,-11495.748,-3600.620,-1538.895,0
14174.009,-10542.089,-9582.126,-4450.590,-8277.946,2383.568,-11493.178,-3603.235,-1539.834,0
14174.009,-10542.849,-9582.081,-4450.724,-8272.806,2384.462,-11489.043,-3599.257,-1542.404,0
14174.009,-10544.033,-9582.327,-4452.021,-8275.107,2386.250,-11488.171,-3595.569,-1540.750,0
14174.009,-10544.391,-9582.886,-4453.205,-8280.785,2388.463,-11489.713,-3587.656,-1532.838,0
14174.009,-10543.161,-9582.350,-4453.674,-8284.026,2388.507,-11490.339,-3580.861,-1527.228,0
14174.010,-10544.815,-9583.668,-4453.607,-8279.936,2386.138,-11488.126,-3581.934,-1529.083,0
14174.010,-10546.045,-9582.014,-4452.646,-8273.186,2385.222,-11484.438,-3587.299,-1533.330,0
14174.010,-10548.727,-9585.590,-4456.066,-8276.605,2384.931,-11485.533,-3589.333,-1534.827,0
14174.010,-10548.995,-9588.831,-4456.603,-8282.081,2386.406,-11487.947,-3584.885,-1530.267,0
14174.010,-10547.699,-9588.607,-4456.513,-8284.271,2387.122,-11488.641,-3581.845,-1527.876,0
14174.011,-10549.129,-9586.998,-4456.379,-8280.606,2385.177,-11487.188,-3586.695,-1531.519,0
14174.011,-10549.264,-9582.796,-4455.619,-8275.220,2385.602,-11483.253,-3591.210,-1534.425,0
14174.011,-10549.264,-9583.847,-4454.971,-8276.649,2387.658,-11480.660,-3588.506,-1531.676,0
14174.011,-10551.208,-9588.317,-4456.580,-8282.863,2387.301,-11482.873,-3587.276,-1527.094,0
14174.011,-10551.945,-9591.044,-4457.139,-8284.875,2387.345,-11485.310,-3587.433,-1524.747,0
14174.069,-10551.052,-9589.457,-4455.955,-8280.562,2386.183,-11483.097,-3589.377,-1527.272,0
14174.069,-10551.879,-9588.854,-4455.239,-8277.142,2385.669,-11479.186,-3589.265,-1532.614,0
14174.069,-10551.678,-9589.167,-4455.843,-8280.517,2387.479,-11478.180,-3583.611,-1528.993,0
14174.070,-10553.197,-9592.385,-4458.212,-8286.507,2387.792,-11482.292,-3585.756,-1526.490,0
14174.070,-10554.985,-9594.643,-4460.850,-8288.810,2386.652,-11486.852,-3585.466,-1527.831,0
14174.070,-10553.488,-9593.503,-4457.966,-8283.042,2384.238,-11485.578,-3588.170,-1530.737,0
14174.070,-10553.331,-9592.586,-4457.027,-8277.812,2381.780,-11484.862,-3602.565,-1539.678,0
14174.070,-10553.979,-9594.509,-4459.396,-8279.399,2385.378,-11484.773,-3597.826,-1537.040,0
14174.070,-10551.074,-9593.614,-4459.575,-8283.512,2387.010,-11487.701,-3588.662,-1531.877,0
14174.071,-10546.760,-9588.921,-4457.966,-8283.937,2387.189,-11489.087,-3584.125,-1527.138,0
14174.071,-10545.039,-9583.601,-4456.312,-8278.550,2385.803,-11486.740,-3583.208,-1528.926,0
14174.071,-10543.608,-9580.226,-4457.027,-8273.789,2382.651,-11486.986,-3600.687,-1537.889,0
14174.071,-10544.927,-9584.115,-4460.224,-8277.187,2382.025,-11489.244,-3601.514,-1536.012,0
14174.071,-10546.805,-9588.228,-4461.363,-8282.237,2383.098,-11491.792,-3589.556,-1531.676,0
14174.072,-10548.749,-9589.882,-4461.699,-8284.026,2384.126,-11493.424,-3589.221,-1531.296,0
14174.129,-10551.052,-9591.424,-4461.811,-8280.069,2382.048,-11492.328,-3593.512,-1535.855,0
14174.129,-10553.130,-9593.838,-4462.168,-8275.845,2379.477,-11492.552,-3601.090,-1543.455,0
14174.129,-10553.466,-9592.564,-4464.783,-8278.035,2381.422,-11493.982,-3602.364,-1543.477,0
14174.129,-10553.421,-9593.973,-4466.415,-8283.132,2384.551,-11495.033,-3593.132,-1537.644,0
14174.130,-10554.314,-9596.945,-4466.817,-8286.217,2384.976,-11495.972,-3592.238,-1533.821,0
14174.130,-10555.320,-9597.995,-4465.521,-8282.395,2383.791,-11492.999,-3594.988,-1534.313,0
14174.130,-10555.544,-9596.364,-4465.230,-8276.829,2383.121,-11487.947,-3600.441,-1535.990,0
14174.130,-10556.371,-9597.861,-4467.153,-8280.025,2382.875,-11488.305,-3601.179,-1534.380,0
14174.130,-10555.164,-9599.448,-4465.565,-8284.249,2384.886,-11490.093,-3595.367,-1527.406,0
14174.130,-10553.645,-9600.745,-4463.018,-8285.076,2386.965,-11488.729,-3589.489,-1521.103,0
14174.130,-10554.494,-9604.098,-4462.682,-8281.478,2387.122,-11486.048,-3586.047,-1521.439,0
14174.130,-10556.416,-9603.248,-4463.956,-8278.907,2384.797,-11483.812,-3596.195,-1529.910,0
14174.131,-10558.517,-9602.443,-4466.191,-8282.193,2386.339,-11483.320,-3594.719,-1531.452,0
14174.131,-10558.897,-9602.958,-4467.957,-8287.781,2388.686,-11486.964,-3593.423,-1525.551,0
14174.131,-10559.009,-9602.778,-4468.158,-8289.994,2391.815,-11486.919,-3582.292,-1519.650,0
14174.190,-10560.507,-9602.220,-4466.683,-8285.591,2391.480,-11483.991,-3583.230,-1522.757,0
14174.190,-10561.646,-9601.013,-4467.443,-8281.366,2388.865,-11483.454,-3592.462,-1532.592,0
14174.190,-10562.786,-9603.896,-4469.276,-8283.266,2387.748,-11487.434,-3592.641,-1536.034,0
14174.190,-10562.764,-9608.076,-4469.343,-8287.691,2387.457,-11494.049,-3593.088,-1535.140,0
14174.190,-10562.854,-9608.836,-4468.114,-8289.614,2386.094,-11498.833,-3595.971,-1538.851,0
14174.191,-10561.445,-9605.372,-4465.745,-8284.048,2383.389,-11498.162,-3599.815,-1541.980,0
14174.191,-10563.032,-9603.695,-4466.147,-8279.913,2381.310,-11496.195,-3602.028,-1543.768,0
14174.191,-10563.166,-9602.667,-4468.539,-8282.573,2381.780,-11497.692,-3601.268,-1545.735,0
14174.191,-10563.233,-9603.628,-4468.874,-8287.558,2384.953,-11499.056,-3595.814,-1540.169,0
14174.191,-10562.339,-9604.008,-4467.645,-8288.608,2385.781,-11498.743,-3598.273,-1535.922,0
14174.191,-10561.780,-9602.041,-4466.459,-8284.249,2385.199,-11495.055,-3600.553,-1536.280,0
14174.192,-10561.109,-9601.170,-4466.661,-8278.661,2384.283,-11492.484,-3599.257,-1542.092,0
14174.192,-10558.539,-9598.309,-4467.935,-8280.248,2383.836,-11494.340,-3600.464,-1542.203,0
14174.192,-10557.131,-9600.990,-4467.309,-8284.920,2384.551,-11498.251,-3598.787,-1538.336,0
14174.192,-10556.550,-9603.695,-4467.398,-8287.848,2382.227,-11501.783,-3600.531,-1539.610,0
14174.249,-10553.778,-9599.783,-4464.671,-8282.126,2380.997,-11499.570,-3603.258,-1544.081,0
14174.249,-10552.281,-9595.224,-4461.766,-8276.247,2379.656,-11497.290,-3607.504,-1550.250,0
14174.249,-10551.163,-9595.983,-4463.509,-8277.856,2380.707,-11498.095,-3609.851,-1549.557,0
14174.249,-10550.537,-9600.097,-4465.789,-8284.160,2382.987,-11502.588,-3605.582,-1544.438,0
14174.250,-10549.777,-9601.214,-4465.745,-8286.552,2384.015,-11504.711,-3603.437,-1538.448,0
14174.250,-10550.604,-9601.326,-4463.174,-8282.350,2383.791,-11500.889,-3598.139,-1540.952,0
14174.250,-10553.152,-9601.572,-4464.649,-8279.020,2381.422,-11499.056,-3606.633,-1548.551,0
14174.250,-10555.701,-9603.114,-4467.465,-8281.947,2381.489,-11500.018,-3610.746,-1548.953,0
14174.250,-10554.024,-9604.299,-4467.354,-8285.948,2384.417,-11502.118,-3598.608,-1541.175,0
14174.251,-10552.482,-9603.919,-4465.856,-8287.848,2385.043,-11503.214,-3586.516,-1535.274,0
14174.251,-10555.521,-9605.908,-4465.230,-8284.741,2382.853,-11501.045,-3594.429,-1539.856,0
14174.251,-10558.941,-9605.372,-4465.923,-8280.338,2381.221,-11498.854,-3599.123,-1544.304,0
14174.251,-10560.037,-9605.260,-4467.756,-8283.803,2380.595,-11500.777,-3601.447,-1545.288,0
14174.251,-10559.746,-9607.651,-4468.136,-8287.915,2382.763,-11502.230,-3597.491,-1539.499,0
14174.252,-10562.115,-9610.222,-4470.125,-8290.598,2383.366,-11503.683,-3594.004,-1536.101,0
14174.309,-10565.268,-9610.535,-4469.477,-8286.283,2381.646,-11502.007,-3600.911,-1539.722,0
14174.309,-10566.921,-9608.657,-4469.075,-8280.718,2380.170,-11498.386,-3608.198,-1542.941,0
14174.309,-10570.498,-9611.362,-4472.919,-8284.830,2379.589,-11502.163,-3608.287,-1545.377,0
14174.309,-10571.459,-9613.687,-4474.417,-8290.083,2381.131,-11505.427,-3600.978,-1541.287,0
14174.309,-10570.811,-9614.312,-4474.395,-8291.402,2382.428,-11503.861,-3605.627,-1537.666,0
14174.309,-10571.347,-9611.094,-4473.702,-8286.954,2381.310,-11500.062,-3607.795,-1540.192,0
14174.309,-10572.644,-9609.596,-4472.405,-8282.640,2381.534,-11495.592,-3600.955,-1543.701,0
14174.309,-10574.253,-9610.513,-4474.909,-8285.680,2382.696,-11496.664,-3602.542,-1542.293,0
14174.309,-10573.270,-9607.540,-4477.546,-8290.709,2384.864,-11498.989,-3599.436,-1537.912,0
14174.310,-10566.698,-9599.561,-4475.981,-8291.245,2384.953,-11500.018,-3598.832,-1536.213,0
14174.310,-10564.775,-9599.762,-4473.903,-8287.356,2380.975,-11501.135,-3607.102,-1542.852,0
14174.310,-10571.057,-9606.914,-4473.747,-8283.087,2379.299,-11500.755,-3616.222,-1551.993,0
14174.310,-10576.823,-9612.278,-4477.211,-8286.932,2380.483,-11502.834,-3610.433,-1552.351,0
14174.310,-10575.504,-9613.194,-4477.591,-8292.631,2381.780,-11505.493,-3607.057,-1546.450,0
14174.310,-10571.839,-9614.401,-4475.177,-8292.899,2382.159,-11506.231,-3612.891,-1546.674,0
14174.369,-10571.905,-9616.905,-4472.673,-8286.484,2381.534,-11504.130,-3618.703,-1554.318,0
14174.369,-10575.102,-9618.827,-4473.747,-8282.417,2379.209,-11505.471,-3624.201,-1559.213,0
14174.369,-10576.868,-9623.343,-4477.524,-8286.172,2378.427,-11505.538,-3621.452,-1559.079,0
14174.370,-10576.265,-9627.522,-4478.194,-8291.179,2380.416,-11507.438,-3623.575,-1556.486,0
14174.370,-10578.901,-9632.193,-4477.255,-8293.928,2381.981,-11509.606,-3623.128,-1556.084,0
14174.370,-10578.611,-9631.567,-4474.976,-8289.167,2382.204,-11506.589,-3620.290,-1555.681,0
14174.370,-10578.991,-9629.355,-4475.177,-8285.300,2381.176,-11503.191,-3622.860,-1561.180,0
14174.371,-10577.271,-9627.768,-4477.323,-8287.736,2381.601,-11504.130,-3625.609,-1561.426,0
14174.371,-10574.432,-9628.773,-4478.552,-8292.363,2383.009,-11508.511,-3621.564,-1556.285,0
14174.371,-10569.604,-9625.913,-4475.937,-8293.414,2383.322,-11509.293,-3612.556,-1550.809,0
14174.371,-10567.949,-9623.655,-4473.523,-8288.630,2380.640,-11506.008,-3614.925,-1552.843,0
14174.371,-10567.368,-9619.185,-4472.964,-8283.266,2378.360,-11502.654,-3623.195,-1556.821,0
14174.371,-10565.915,-9614.580,-4474.283,-8285.926,2378.405,-11501.761,-3623.888,-1555.279,0
14174.372,-10563.412,-9615.341,-4475.311,-8291.514,2379.991,-11503.393,-3618.747,-1549.110,0
14174.372,-10563.121,-9617.396,-4474.350,-8293.190,2381.712,-11503.840,-3615.462,-1541.287,0
14174.429,-10567.167,-9620.660,-4473.836,-8289.904,2379.410,-11502.409,-3618.367,-1544.707,0
14174.430,-10569.604,-9622.806,-4473.188,-8285.434,2379.231,-11498.497,-3610.902,-1547.948,0
14174.430,-10571.950,-9624.482,-4475.490,-8288.026,2380.818,-11497.938,-3600.061,-1546.629,0
14174.430,-10572.397,-9628.438,-4477.457,-8293.324,2383.121,-11499.034,-3593.602,-1539.387,0
14174.430,-10570.453,-9631.232,-4474.685,-8294.531,2383.590,-11500.129,-3595.524,-1537.375,0
14174.430,-10570.408,-9632.417,-4471.936,-8289.949,2380.841,-11499.593,-3605.783,-1542.919,0
14174.430,-10570.878,-9626.472,-4471.399,-8284.271,2378.561,-11497.983,-3615.752,-1549.356,0
14174.431,-10571.503,-9626.248,-4468.181,-8287.558,2377.198,-11500.710,-3619.127,-1551.368,0
14174.431,-10568.150,-9624.729,-4458.771,-8290.262,2379.030,-11501.738,-3611.193,-1544.483,0
14174.431,-10567.056,-9624.125,-4456.401,-8291.782,2377.287,-11503.035,-3605.493,-1538.515,0
14174.431,-10566.407,-9622.918,-4457.184,-8288.295,2372.884,-11504.756,-3612.042,-1542.293,0
14174.431,-10567.815,-9622.270,-4458.972,-8283.243,2371.833,-11504.577,-3620.334,-1548.953,0
14174.431,-10567.503,-9621.286,-4458.704,-8284.629,2373.845,-11505.717,-3619.038,-1547.501,0
14174.432,-10569.604,-9624.013,-4461.788,-8291.983,2375.052,-11508.108,-3611.125,-1540.527,0
14174.432,-10570.252,-9624.125,-4461.118,-8294.353,2377.913,-11506.700,-3603.750,-1534.514,0
14174.489,-10570.028,-9620.683,-4459.486,-8289.479,2379.008,-11501.693,-3605.023,-1533.821,0
14174.490,-10569.895,-9617.330,-4459.643,-8283.042,2378.986,-11498.006,-3612.936,-1539.186,0
14174.490,-10569.111,-9616.056,-4461.945,-8284.897,2378.561,-11499.839,-3619.507,-1542.516,0
14174.490,-10569.111,-9617.263,-4462.280,-8289.815,2380.036,-11500.755,-3613.093,-1535.766,0
14174.490,-10567.815,-9618.761,-4463.107,-8293.257,2379.611,-11500.956,-3607.773,-1528.815,0
14174.490,-10565.356,-9616.860,-4462.056,-8288.049,2377.533,-11499.123,-3606.029,-1534.179,0
14174.490,-10566.608,-9615.430,-4464.470,-8284.070,2374.627,-11499.101,-3611.170,-1542.919,0
14174.490,-10567.592,-9614.111,-4468.069,-8286.730,2375.342,-11500.889,-3614.836,-1544.170,0
14174.490,-10564.239,-9610.736,-4468.158,-8290.553,2377.019,-11502.208,-3612.623,-1536.995,0
14174.490,-10562.920,-9613.083,-4466.639,-8292.967,2376.616,-11503.683,-3610.790,-1533.888,0
14174.490,-10567.323,-9619.207,-4465.074,-8288.385,2376.706,-11500.889,-3611.505,-1538.404,0
14174.490,-10572.174,-9621.644,-4465.812,-8284.585,2374.873,-11501.001,-3617.317,-1546.227,0
14174.491,-10574.856,-9622.561,-4467.175,-8287.603,2374.739,-11505.203,-3619.887,-1548.998,0
14174.491,-10576.532,-9627.075,-4469.388,-8293.593,2375.052,-11510.411,-3618.546,-1546.517,0
14174.491,-10574.990,-9629.937,-4469.276,-8294.643,2374.113,-11512.937,-3617.652,-1546.562,0
14174.550,-10572.777,-9627.857,-4467.689,-8289.301,2371.162,-11511.841,-3623.262,-1550.898,0
14174.550,-10572.621,-9625.443,-4465.230,-8283.579,2370.604,-11509.069,-3628.694,-1554.497,0
14174.550,-10573.537,-9626.874,-4467.533,-8287.401,2370.425,-11511.439,-3630.348,-1556.844,0
14174.551,-10570.609,-9627.925,-4467.398,-8291.805,2371.475,-11513.719,-3627.397,-1553.804,0
14174.551,-10569.648,-9631.099,-4464.358,-8293.771,2373.420,-11513.651,-3611.595,-1547.031,0
14174.551,-10566.273,-9623.856,-4460.961,-8287.669,2374.806,-11508.153,-3611.505,-1543.969,0
14174.551,-10566.698,-9619.185,-4462.347,-8284.361,2373.666,-11504.912,-3615.976,-1548.305,0
14174.551,-10567.771,-9619.453,-4464.001,-8286.820,2375.320,-11505.024,-3609.941,-1547.791,0
14174.551,-10567.101,-9622.068,-4464.895,-8293.033,2375.007,-11510.098,-3608.510,-1546.160,0
14174.552,-10566.050,-9620.771,-4465.499,-8294.979,2375.298,-11510.276,-3607.259,-1542.963,0
14174.552,-10565.826,-9618.470,-4463.442,-8290.195,2375.163,-11505.203,-3606.253,-1545.467,0
14174.552,-10567.547,-9618.045,-4464.113,-8286.954,2374.001,-11502.186,-3612.131,-1549.512,0
14174.552,-10564.418,-9615.854,-4465.208,-8288.541,2375.901,-11500.464,-3614.143,-1546.026,0
14174.552,-10564.909,-9619.453,-4466.840,-8295.827,2376.862,-11503.236,-3606.141,-1539.231,0
14174.553,-10563.479,-9618.380,-4465.878,-8297.571,2376.102,-11503.481,-3603.794,-1536.258,0
14174.610,-10564.194,-9617.218,-4464.113,-8293.615,2374.068,-11501.850,-3607.661,-1539.298,0
14174.610,-10566.139,-9614.760,-4463.956,-8290.664,2372.772,-11499.659,-3611.684,-1545.266,0
14174.611,-10566.385,-9612.658,-4463.912,-8292.430,2374.448,-11500.308,-3611.751,-1545.444,0
14174.611,-10567.458,-9617.531,-4465.141,-8297.526,2375.745,-11504.085,-3609.717,-1542.092,0
14174.611,-10567.391,-9620.549,-4465.722,-8299.023,2376.348,-11506.812,-3606.432,-1538.783,0
14174.611,-10567.368,-9619.141,-4465.364,-8294.821,2373.286,-11507.349,-3610.567,-1542.963,0
14174.611,-10566.317,-9615.385,-4462.347,-8288.161,2373.375,-11504.286,-3616.847,-1549.222,0
14174.612,-10570.989,-9622.023,-4466.169,-8293.101,2373.219,-11507.773,-3618.636,-1549.401,0
14174.612,-10572.487,-9627.276,-4468.985,-8298.666,2374.292,-11510.880,-3614.545,-1546.383,0
14174.612,-10573.336,-9630.204,-4470.684,-8300.230,2375.677,-11511.953,-3612.333,-1543.991,0
14174.612,-10575.817,-9631.635,-4469.924,-8296.163,2375.096,-11510.791,-3617.205,-1548.506,0
14174.612,-10575.058,-9627.991,-4467.801,-8290.463,2373.107,-11509.137,-3628.627,-1555.480,0
14174.613,-10575.102,-9627.701,-4466.862,-8292.251,2373.197,-11509.896,-3624.827,-1554.542,0
14174.613,-10573.694,-9627.143,-4466.459,-8297.839,2374.940,-11512.087,-3620.737,-1550.116,0
14174.613,-10572.576,-9627.143,-4467.041,-8299.426,2375.029,-11511.059,-3614.635,-1546.785,0
14174.670,-10571.794,-9623.142,-4466.393,-8294.330,2372.481,-11507.706,-3623.553,-1550.786,0
14174.670,-10573.537,-9622.023,-4467.063,-8290.083,2368.681,-11506.790,-3637.344,-1559.951,0
14174.670,-10573.873,-9622.403,-4469.991,-8292.609,2369.017,-11508.221,-3634.148,-1559.280,0
14174.670,-10572.979,-9623.521,-4472.629,-8297.481,2371.364,-11508.601,-3625.542,-1547.881,0
14174.670,-10572.644,-9625.577,-4472.897,-8299.851,2371.811,-11509.003,-3620.513,-1539.231,0
14174.670,-10570.318,-9625.265,-4468.829,-8293.973,2371.766,-11504.688,-3623.709,-1539.342,0
14174.671,-10570.520,-9625.175,-4465.521,-8289.413,2372.928,-11499.727,-3617.094,-1541.600,0
14174.671,-10573.515,-9628.729,-4467.465,-8295.045,2373.152,-11501.291,-3609.539,-1542.404,0
14174.671,-10570.811,-9624.370,-4465.454,-8298.801,2374.895,-11503.906,-3609.427,-1537.800,0
14174.671,-10568.844,-9620.325,-4463.934,-8299.471,2375.789,-11504.309,-3607.840,-1535.699,0
14174.671,-10569.604,-9620.638,-4464.001,-8296.409,2372.459,-11503.840,-3614.925,-1541.175,0
14174.671,-10570.609,-9620.213,-4464.493,-8292.698,2370.000,-11503.795,-3621.966,-1550.026,0
14174.671,-10572.576,-9622.672,-4467.756,-8295.939,2370.894,-11506.298,-3621.698,-1551.591,0
14174.672,-10572.732,-9625.868,-4469.566,-8300.521,2373.174,-11508.153,-3619.731,-1546.361,0
14174.672,-10573.135,-9628.438,-4469.276,-8302.041,2373.822,-11509.449,-3618.435,-1544.260,0
14174.729,-10572.531,-9627.701,-4467.913,-8295.872,2373.710,-11506.723,-3620.625,-1546.741,0
14174.730,-10572.777,-9627.254,-4467.197,-8290.709,2373.152,-11504.465,-3626.481,-1551.926,0
14174.730,-10574.097,-9628.886,-4469.500,-8294.196,2372.504,-11507.818,-3628.783,-1553.200,0
14174.730,-10574.945,-9633.088,-4469.812,-8300.410,2373.621,-11512.064,-3623.061,-1550.116,0
14174.730,-10572.174,-9631.031,-4466.281,-8301.014,2375.476,-11511.863,-3617.943,-1547.836,0
14174.730,-10570.721,-9625.757,-4464.068,-8295.827,2373.599,-11509.315,-3623.598,-1550.921,0
14174.731,-10573.806,-9623.610,-4465.812,-8292.027,2371.721,-11506.320,-3623.419,-1552.753,0
14174.731,-10573.091,-9622.471,-4467.421,-8293.078,2372.012,-11508.063,-3624.537,-1552.642,0
14174.731,-10571.570,-9624.639,-4466.459,-8297.393,2374.873,-11509.383,-3615.752,-1543.969,0
14174.731,-10570.922,-9625.868,-4466.191,-8301.215,2374.783,-11509.449,-3612.020,-1540.303,0
14174.731,-10571.503,-9622.337,-4465.364,-8297.280,2371.900,-11507.975,-3619.552,-1547.143,0
