timestamps,Fz,F3,C4,Cz,Pz,P3,O2,O1,Marker
14584.108,-16812.781,-14970.595,-11044.131,-14908.993,-1431.115,-16980.621,-8908.087,-6449.864,0
14584.108,-16813.250,-14970.550,-11045.428,-14914.626,-1429.036,-16983.348,-8906.053,-6449.797,0
14584.108,-16817.943,-14972.518,-11049.607,-14921.398,-1431.853,-16989.584,-8907.305,-6453.753,0
14584.108,-16814.301,-14969.209,-11043.550,-14915.118,-1431.897,-16986.029,-8907.595,-6452.055,0
14584.108,-16812.066,-14967.310,-11039.504,-14909.061,-1432.277,-16982.318,-8910.210,-6453.262,0
14584.108,-16814.256,-14969.053,-11041.583,-14911.810,-1431.674,-16984.174,-8910.903,-6457.017,0
14584.108,-16820.471,-14976.071,-11047.193,-14920.013,-1431.227,-16988.645,-8908.444,-6456.614,0
14584.109,-16823.645,-14979.401,-11048.467,-14923.835,-1430.825,-16988.354,-8902.521,-6447.338,0
14584.109,-16822.080,-14976.987,-11043.863,-14918.471,-1431.674,-16982.543,-8899.124,-6444.254,0
14584.109,-16821.342,-14974.082,-11042.499,-14912.480,-1432.121,-16977.982,-8901.292,-6448.791,0
14584.109,-16820.357,-14973.322,-11043.394,-14914.716,-1429.931,-16977.648,-8901.135,-6447.293,0
14584.109,-16821.006,-14975.312,-11046.344,-14922.628,-1429.036,-16982.230,-8899.861,-6445.438,0
14584.109,-16823.219,-14978.820,-11048.311,-14927.322,-1430.333,-16987.729,-8898.498,-6445.483,0
14584.109,-16818.771,-14975.199,-11043.416,-14920.281,-1430.288,-16983.258,-8895.927,-6444.097,0
14584.168,-16813.250,-14965.142,-11039.146,-14912.234,-1428.634,-16978.252,-8896.844,-6446.176,0
14584.168,-16814.078,-14965.812,-11041.181,-14914.358,-1425.862,-16978.363,-8896.464,-6444.746,0
14584.168,-16817.721,-14970.773,-11045.315,-14922.650,-1424.678,-16983.168,-8894.452,-6440.901,0
14584.168,-16818.258,-14975.378,-11047.060,-14925.758,-1425.259,-16986.633,-8893.223,-6439.672,0
14584.169,-16818.547,-14978.642,-11048.154,-14921.757,-1427.964,-16985.023,-8898.408,-6444.187,0
14584.169,-16815.643,-14973.858,-11045.227,-14913.285,-1427.226,-16977.670,-8901.828,-6446.377,0
14584.169,-16817.453,-14974.306,-11046.500,-14915.073,-1427.449,-16977.961,-8903.526,-6446.623,0
14584.169,-16819.777,-14977.211,-11050.501,-14922.963,-1426.824,-16982.141,-8902.342,-6443.829,0
14584.169,-16817.766,-14976.026,-11050.971,-14926.182,-1426.712,-16983.393,-8899.884,-6442.153,0
14584.170,-16813.898,-14971.132,-11047.171,-14921.398,-1427.092,-16978.318,-8898.654,-6442.689,0
14584.170,-16812.244,-14966.191,-11043.975,-14914.112,-1426.242,-16971.299,-8899.324,-6441.572,0
14584.170,-16814.391,-14968.114,-11046.657,-14916.861,-1425.237,-16971.254,-8898.096,-6438.219,0
14584.170,-16817.162,-14973.300,-11049.361,-14923.254,-1423.851,-16975.277,-8895.972,-6438.755,0
14584.170,-16819.732,-14979.491,-11051.507,-14928.193,-1426.086,-16980.396,-8894.698,-6442.309,0
14584.170,-16817.207,-14976.228,-11046.657,-14922.673,-1427.069,-16976.643,-8892.910,-6438.621,0
14584.228,-16814.592,-14972.115,-11042.343,-14915.118,-1426.019,-16970.070,-8892.910,-6435.380,0
14584.228,-16814.682,-14970.818,-11042.723,-14916.549,-1424.052,-16969.467,-8890.876,-6433.547,0
14584.229,-16816.559,-14971.132,-11046.075,-14923.857,-1424.968,-16974.473,-8890.741,-6436.118,0
14584.229,-16816.268,-14970.751,-11046.098,-14926.741,-1425.952,-16978.721,-8890.764,-6437.124,0
14584.229,-16815.709,-14971.802,-11043.147,-14921.354,-1426.958,-16975.994,-8890.921,-6435.000,0
14584.229,-16815.486,-14972.338,-11041.918,-14915.811,-1427.964,-16971.568,-8892.061,-6437.370,0
14584.229,-16815.195,-14972.159,-11041.561,-14917.935,-1426.846,-16972.707,-8890.652,-6440.633,0
14584.230,-16817.498,-14973.143,-11044.310,-14924.841,-1425.572,-16977.535,-8888.708,-6437.414,0
14584.230,-16819.955,-14973.411,-11046.836,-14927.926,-1426.220,-16980.889,-8888.708,-6433.011,0
14584.230,-16818.771,-14970.170,-11044.891,-14922.784,-1427.181,-16978.766,-8891.658,-6437.213,0
14584.230,-16816.469,-14965.700,-11042.969,-14915.587,-1427.047,-16973.602,-8894.810,-6439.895,0
14584.230,-16816.246,-14965.767,-11044.467,-14916.325,-1424.186,-16971.299,-8893.245,-6437.057,0
14584.230,-16820.873,-14974.864,-11049.049,-14925.087,-1424.343,-16976.730,-8891.390,-6434.330,0
14584.231,-16822.236,-14976.898,-11050.479,-14929.780,-1425.103,-16981.670,-8890.272,-6433.659,0
14584.231,-16816.895,-14970.707,-11045.695,-14924.126,-1426.399,-16978.027,-8890.160,-6434.844,0
14584.288,-16812.625,-14966.772,-11042.074,-14916.794,-1426.935,-16973.938,-8893.021,-6438.219,0
14584.288,-16810.568,-14966.527,-11042.589,-14917.264,-1426.019,-16973.893,-8892.843,-6437.302,0
14584.289,-16811.508,-14964.896,-11045.383,-14923.098,-1426.019,-16977.648,-8891.077,-6433.927,0
14584.289,-16813.027,-14965.655,-11045.562,-14926.204,-1425.907,-16980.777,-8888.216,-6433.145,0
14584.289,-16809.652,-14961.342,-11041.561,-14919.142,-1425.840,-16976.307,-8887.523,-6433.369,0
14584.289,-16804.957,-14955.149,-11037.828,-14910.424,-1425.371,-16970.473,-8890.720,-6433.659,0
14584.289,-16807.148,-14957.452,-11041.158,-14914.515,-1426.913,-16975.121,-8894.966,-6438.554,0
14584.289,-16810.658,-14962.861,-11043.684,-14922.002,-1427.360,-16980.174,-8893.692,-6437.235,0
14584.289,-16812.959,-14967.421,-11043.907,-14926.584,-1427.025,-16982.543,-8891.993,-6435.715,0
14584.289,-16811.283,-14965.186,-11041.694,-14921.488,-1427.382,-16979.189,-8893.894,-6437.146,0
14584.289,-16808.758,-14961.521,-11039.393,-14913.441,-1427.293,-16974.004,-8895.525,-6439.426,0
14584.289,-16810.389,-14965.879,-11041.471,-14916.190,-1427.919,-16976.730,-8895.324,-6440.655,0
14584.289,-16811.037,-14964.873,-11043.997,-14923.120,-1428.366,-16981.426,-8892.574,-6437.705,0
14584.289,-16814.145,-14965.543,-11048.557,-14927.144,-1428.724,-16984.062,-8892.529,-6436.654,0
14584.290,-16815.619,-14968.002,-11048.021,-14921.421,-1428.321,-16981.582,-8896.240,-6439.984,0
14584.349,-16813.586,-14968.695,-11045.025,-14913.218,-1428.455,-16977.893,-8901.001,-6444.209,0
14584.349,-16816.424,-14971.914,-11049.294,-14917.822,-1430.087,-16981.381,-8904.733,-6449.060,0
14584.349,-16821.342,-14977.859,-11054.949,-14926.540,-1430.892,-16988.086,-8904.242,-6448.389,0
14584.349,-16822.125,-14977.658,-11056.312,-14929.177,-1429.774,-16990.365,-8904.130,-6447.785,0
14584.349,-16819.441,-14972.227,-11052.759,-14922.807,-1428.478,-16986.768,-8905.852,-6449.842,0
14584.350,-16819.531,-14969.544,-11050.568,-14916.146,-1427.673,-16980.822,-8906.835,-6451.764,0
14584.350,-16822.303,-14970.886,-11052.849,-14919.499,-1427.047,-16980.643,-8906.566,-6451.451,0
14584.350,-16824.852,-14974.283,-11057.229,-14927.411,-1427.852,-16983.615,-8904.801,-6448.925,0
14584.350,-16825.789,-14977.703,-11058.660,-14930.630,-1429.126,-16985.648,-8901.896,-6446.936,0
14584.350,-16823.891,-14974.686,-11055.643,-14924.126,-1430.780,-16981.336,-8901.962,-6445.148,0
14584.351,-16820.850,-14968.718,-11052.044,-14915.989,-1430.713,-16976.754,-8905.852,-6446.936,0
14584.351,-16822.795,-14971.668,-11054.927,-14918.202,-1430.333,-16980.285,-8910.612,-6452.345,0
14584.351,-16826.750,-14978.508,-11060.313,-14927.188,-1430.914,-16986.588,-8911.953,-6451.272,0
14584.351,-16826.035,-14977.658,-11060.067,-14929.736,-1431.115,-16987.975,-8911.283,-6449.842,0
14584.351,-16821.275,-14972.941,-11054.122,-14922.069,-1431.137,-16983.727,-8912.333,-6453.820,0
14584.409,-16817.988,-14970.751,-11051.127,-14916.750,-1431.942,-16980.598,-8913.965,-6456.234,0
14584.409,-16818.771,-14972.518,-11053.094,-14919.633,-1432.188,-16981.961,-8914.010,-6456.100,0
14584.410,-16822.080,-14976.451,-11056.111,-14927.456,-1432.881,-16987.861,-8913.585,-6455.698,0
14584.410,-16824.092,-14978.820,-11058.324,-14932.352,-1434.155,-16991.037,-8911.663,-6449.842,0
14584.410,-16822.549,-14976.049,-11057.185,-14927.099,-1435.027,-16987.459,-8912.513,-6450.736,0
14584.410,-16817.631,-14966.527,-11053.898,-14918.493,-1434.490,-16981.268,-8915.262,-6453.865,0
14584.410,-16816.246,-14964.202,-11054.189,-14920.080,-1434.669,-16983.504,-8916.826,-6457.821,0
14584.410,-16820.717,-14971.444,-11057.899,-14928.395,-1435.049,-16988.912,-8915.865,-6456.301,0
14584.411,-16821.834,-14977.546,-11057.788,-14932.150,-1434.624,-16989.428,-8911.663,-6451.250,0
14584.411,-16818.168,-14972.562,-11053.966,-14925.668,-1433.283,-16983.996,-8909.182,-6447.964,0
14584.411,-16814.703,-14962.079,-11052.691,-14919.387,-1434.423,-16980.664,-8911.462,-6451.742,0
14584.411,-16814.814,-14960.224,-11056.357,-14921.734,-1434.982,-16983.660,-8912.735,-6455.162,0
14584.411,-16815.352,-14962.749,-11061.096,-14927.903,-1436.345,-16989.428,-8911.976,-6454.334,0
14584.412,-16813.854,-14965.275,-11061.118,-14929.646,-1437.776,-16991.908,-8910.590,-6453.172,0
14584.412,-16812.021,-14965.074,-11057.989,-14923.947,-1440.033,-16990.098,-8913.317,-6456.391,0
14584.468,-16809.986,-14959.620,-11055.441,-14917.688,-1441.419,-16987.861,-8918.391,-6461.219,0
14584.469,-16811.105,-14959.620,-11058.012,-14920.281,-1442.448,-16992.221,-8921.274,-6462.783,0
14584.469,-16814.189,-14966.125,-11061.432,-14926.875,-1441.397,-16997.809,-8918.726,-6460.571,0
14584.469,-16817.051,-14967.488,-11063.756,-14931.055,-1440.995,-17000.312,-8917.385,-6460.079,0
14584.469,-16815.709,-14965.521,-11061.029,-14926.405,-1441.330,-16996.266,-8918.927,-6462.582,0
14584.469,-16812.557,-14961.989,-11056.469,-14919.655,-1440.302,-16989.471,-8922.705,-6465.063,0
14584.470,-16813.742,-14962.771,-11056.916,-14922.159,-1440.436,-16990.344,-8924.381,-6466.069,0
14584.470,-16817.430,-14967.310,-11061.274,-14929.356,-1442.269,-16995.529,-8922.459,-6464.371,0
14584.470,-16817.273,-14969.164,-11061.789,-14931.792,-1442.202,-16995.998,-8919.821,-6461.487,0
14584.470,-16816.291,-14967.310,-11058.593,-14926.473,-1441.822,-16992.488,-8920.380,-6463.946,0
14584.470,-16817.408,-14966.438,-11056.312,-14921.488,-1441.933,-16988.711,-8923.018,-6466.271,0
14584.470,-16820.270,-14969.544,-11058.749,-14925.042,-1441.285,-16988.689,-8922.034,-6463.387,0
14584.471,-16824.180,-14975.021,-11062.013,-14932.664,-1439.832,-16993.205,-8918.614,-6462.716,0
14584.471,-16824.293,-14975.267,-11060.895,-14935.883,-1438.491,-16994.971,-8915.463,-6460.168,0
14584.471,-16819.375,-14969.902,-11055.865,-14929.267,-1438.357,-16990.143,-8914.613,-6456.502,0
14584.528,-16816.492,-14968.517,-11052.424,-14920.482,-1439.005,-16986.387,-8919.776,-6463.052,0
14584.528,-16819.934,-14971.399,-11055.039,-14922.963,-1438.894,-16988.422,-8919.799,-6462.314,0
14584.528,-16824.203,-14974.350,-11058.682,-14931.010,-1438.357,-16992.557,-8915.351,-6459.118,0
14584.528,-16827.533,-14977.435,-11060.046,-14934.743,-1437.038,-16991.707,-8909.651,-6452.770,0
14584.528,-16827.041,-14972.338,-11056.715,-14929.400,-1438.089,-16987.236,-8909.897,-6450.825,0
14584.529,-16824.426,-14967.555,-11053.697,-14921.712,-1438.402,-16982.766,-8911.842,-6455.229,0
14584.529,-16825.678,-14968.338,-11056.782,-14925.601,-1437.262,-16983.906,-8911.193,-6455.005,0
14584.529,-16826.191,-14969.566,-11058.302,-14932.307,-1435.474,-16986.387,-8908.377,-6449.663,0
14584.529,-16832.539,-14979.290,-11060.671,-14936.129,-1434.915,-16989.203,-8906.254,-6449.641,0
14584.529,-16834.775,-14984.252,-11058.235,-14930.474,-1434.401,-16986.969,-8907.595,-6451.652,0
14584.529,-16832.518,-14980.139,-11055.329,-14923.254,-1433.797,-16982.676,-8912.110,-6454.826,0
14584.529,-16835.803,-14981.838,-11059.375,-14928.082,-1434.893,-16986.699,-8917.877,-6462.493,0
14584.529,-16840.184,-14988.655,-11064.807,-14936.866,-1435.384,-16993.896,-8919.285,-6464.080,0
14584.529,-16839.223,-14989.929,-11062.817,-14937.000,-1433.373,-16994.166,-8916.982,-6462.090,0
14584.530,-16834.574,-14983.716,-11057.788,-14929.981,-1433.529,-16989.047,-8917.720,-6462.426,0
14584.588,-16832.250,-14977.591,-11055.329,-14923.388,-1435.295,-16985.738,-8922.727,-6466.852,0
14584.589,-16833.523,-14977.770,-11058.727,-14926.093,-1436.524,-16988.398,-8925.432,-6469.712,0
14584.589,-16835.088,-14982.575,-11061.319,-14931.100,-1435.340,-16991.641,-8919.933,-6463.610,0
14584.589,-16837.682,-14986.822,-11063.242,-14935.436,-1436.792,-16994.344,-8916.514,-6457.732,0
14584.589,-16834.350,-14985.303,-11058.660,-14929.691,-1436.457,-16989.494,-8914.926,-6457.709,0
14584.589,-16829.969,-14982.084,-11054.368,-14922.941,-1435.854,-16984.957,-8914.926,-6459.520,0
14584.590,-16831.154,-14983.291,-11056.045,-14926.540,-1434.133,-16986.297,-8911.462,-6455.430,0
14584.590,-16835.021,-14988.119,-11059.442,-14934.072,-1434.200,-16990.590,-8907.527,-6451.742,0
14584.590,-16836.854,-14991.807,-11058.235,-14936.464,-1434.848,-16991.930,-8905.650,-6449.171,0
14584.590,-16834.217,-14987.493,-11055.731,-14931.457,-1435.362,-16988.242,-8908.824,-6453.865,0
14584.590,-16831.355,-14982.844,-11053.697,-14924.640,-1433.775,-16981.559,-8909.606,-6454.268,0
14584.590,-16833.076,-14986.777,-11057.676,-14928.998,-1432.277,-16982.273,-8908.512,-6450.915,0
14584.591,-16833.031,-14984.900,-11057.609,-14934.452,-1431.316,-16986.252,-8904.376,-6444.947,0
14584.591,-16832.965,-14982.933,-11058.235,-14938.185,-1434.624,-16990.992,-8904.354,-6444.276,0
14584.591,-16829.857,-14978.642,-11057.341,-14933.469,-1438.156,-16989.785,-8907.192,-6448.143,0
14584.649,-16825.387,-14971.467,-11055.598,-14925.980,-1437.307,-16984.465,-8908.354,-6451.183,0
14584.649,-16827.377,-14975.557,-11058.615,-14929.714,-1436.390,-16986.611,-8907.975,-6452.188,0
14584.649,-16828.762,-14978.284,-11059.800,-14936.374,-1435.541,-16991.037,-8902.499,-6447.182,0
14584.649,-16830.887,-14979.625,-11062.393,-14940.935,-1437.463,-16993.809,-8901.672,-6445.282,0
14584.650,-16828.293,-14976.562,-11058.012,-14934.988,-1437.642,-16989.494,-8901.672,-6445.282,0
14584.650,-16827.266,-14973.076,-11055.419,-14928.932,-1437.463,-16985.270,-8905.695,-6450.423,0
14584.650,-16829.969,-14974.104,-11059.464,-14932.731,-1436.859,-16986.678,-8908.533,-6453.306,0
14584.650,-16832.271,-14977.233,-11063.756,-14938.811,-1436.815,-16991.885,-8908.399,-6452.099,0
14584.650,-16832.182,-14977.613,-11063.041,-14939.839,-1436.278,-16993.941,-8905.538,-6450.758,0
14584.650,-16831.646,-14977.256,-11061.364,-14934.206,-1437.508,-16991.125,-8910.836,-6454.982,0
14584.651,-16837.055,-14981.123,-11062.861,-14928.328,-1437.374,-16984.867,-8917.027,-6459.520,0
14584.651,-16845.102,-14986.934,-11067.958,-14933.804,-1438.469,-16986.119,-8918.436,-6460.414,0
14584.651,-16849.594,-14990.891,-11071.780,-14942.275,-1439.698,-16992.266,-8916.938,-6460.839,0
14584.651,-16853.484,-14994.243,-11073.792,-14946.008,-1441.620,-16996.512,-8918.145,-6462.940,0
14584.651,-16847.984,-14987.537,-11065.924,-14937.805,-1441.151,-16991.662,-8917.698,-6461.666,0
14584.709,-16845.816,-14984.386,-11061.163,-14930.786,-1439.989,-16987.146,-8918.949,-6464.281,0
14584.709,-16844.900,-14983.917,-11060.448,-14932.820,-1439.743,-16988.465,-8916.603,-6462.873,0
14584.709,-16845.727,-14986.554,-11062.772,-14939.102,-1439.184,-16990.746,-8910.657,-6454.066,0
14584.709,-16844.342,-14988.409,-11062.929,-14940.644,-1438.916,-16990.969,-8906.410,-6451.138,0
14584.709,-16836.832,-14982.821,-11059.486,-14933.603,-1440.838,-16987.705,-8907.729,-6453.664,0
14584.710,-16832.227,-14976.317,-11056.022,-14926.741,-1440.123,-16982.676,-8911.082,-6451.161,0
14584.710,-16833.256,-14975.602,-11058.437,-14929.669,-1439.385,-16985.516,-8911.641,-6455.385,0
14584.710,-16835.602,-14978.284,-11063.756,-14937.135,-1438.156,-16990.924,-8909.115,-6454.603,0
14584.710,-16836.406,-14980.787,-11065.768,-14940.040,-1438.402,-16994.254,-8908.578,-6450.400,0
14584.710,-16834.596,-14980.385,-11062.079,-14933.268,-1438.312,-16992.914,-8912.110,-6458.089,0
14584.710,-16830.975,-14975.780,-11058.861,-14925.758,-1439.028,-16989.539,-8917.251,-6462.895,0
14584.710,-16834.016,-14979.736,-11062.370,-14930.541,-1439.721,-16993.047,-8920.112,-6462.672,0
14584.710,-16839.178,-14986.085,-11068.048,-14938.476,-1440.123,-16999.574,-8921.341,-6463.767,0
14584.710,-16840.855,-14990.287,-11069.366,-14941.157,-1442.112,-17002.838,-8921.989,-6463.923,0
14584.711,-16839.357,-14987.046,-11064.717,-14934.922,-1442.738,-16999.127,-8922.615,-6466.002,0
14584.769,-16836.430,-14982.866,-11059.710,-14927.322,-1441.777,-16994.500,-8923.688,-6468.818,0
14584.770,-16837.658,-14982.039,-11061.677,-14931.188,-1441.911,-16996.869,-8924.738,-6470.919,0
14584.770,-16840.408,-14983.961,-11066.259,-14937.782,-1440.615,-17000.244,-8922.213,-6468.059,0
14584.770,-16839.424,-14979.401,-11068.048,-14939.615,-1441.084,-17001.117,-8922.481,-6466.114,0
14584.770,-16833.859,-14972.629,-11064.493,-14932.910,-1442.291,-16996.938,-8924.157,-6467.388,0
14584.770,-16831.043,-14970.126,-11061.432,-14925.959,-1440.615,-16991.461,-8924.851,-6468.975,0
14584.771,-16833.568,-14974.596,-11063.756,-14930.384,-1439.162,-16991.975,-8922.928,-6467.746,0
14584.771,-16834.865,-14978.709,-11066.640,-14936.978,-1437.843,-16995.842,-8919.486,-6463.164,0
14584.771,-16834.395,-14978.485,-11068.271,-14939.437,-1438.871,-16998.166,-8918.949,-6463.164,0
14584.771,-16828.605,-14970.997,-11064.896,-14933.514,-1440.771,-16994.344,-8919.509,-6463.901,0
14584.771,-16826.371,-14968.382,-11059.353,-14925.980,-1438.380,-16987.975,-8920.626,-6464.460,0
14584.771,-16835.736,-14979.446,-11062.772,-14931.591,-1437.687,-16990.344,-8920.112,-6465.555,0
14584.772,-16837.100,-14979.268,-11064.538,-14939.615,-1436.189,-16994.992,-8915.597,-6461.666,0
14584.772,-16835.379,-14979.938,-11064.248,-14942.477,-1436.792,-16997.473,-8913.898,-6458.447,0
14584.772,-16832.406,-14977.971,-11060.693,-14934.005,-1435.876,-16993.047,-8914.457,-6459.296,0
14584.830,-16830.527,-14976.474,-11059.285,-14927.255,-1436.368,-16989.025,-8917.050,-6460.481,0
14584.830,-16829.164,-14973.635,-11061.230,-14929.222,-1435.585,-16988.957,-8915.239,-6455.139,0
14584.830,-16831.266,-14974.573,-11064.896,-14937.135,-1436.032,-16994.098,-8912.333,-6451.764,0
14584.830,-16831.980,-14975.222,-11066.952,-14940.219,-1436.569,-16995.238,-8909.383,-6450.468,0
14584.830,-16830.238,-14972.674,-11064.068,-14933.849,-1436.412,-16990.836,-8909.763,-6452.748,0
14584.831,-16828.070,-14970.237,-11061.521,-14927.232,-1436.748,-16987.594,-8913.697,-6458.022,0
